"","k_CCAplus","intercept_CCAplus","k_GScore","intercept_Gscore"
"44141",0.346054,-0.168021,0.341504,1.85401
"44142",0.338557,-0.0961098,0.332943,1.83536
"44143",0.339392,-0.12282,0.348176,1.82323
"44144",0.345256,-0.0803888,0.333339,1.74189
"44145",0.344178,-0.108697,0.335834,1.798
"44146",0.352245,-0.0760401,0.326739,1.84394
"44147",0.40064,-0.00958462,0.34428,1.80047
"44148",0.409449,-0.0121009,0.344762,1.84134
"44149",0.344505,-0.0707455,0.354342,1.85612
"44150",0.358393,-0.12206,0.344541,1.83685
"44151",0.365436,-0.118347,0.344912,1.69673
"44152",0.383421,-0.148405,0.348556,1.71175
"44153",0.410757,-0.111361,0.358655,1.684
"44154",0.412597,-0.0587943,0.354898,1.76704
"44155",0.389048,-0.0700732,0.351925,1.73681
"44156",0.333412,-0.197969,0.342471,1.67778
"44157",0.304927,-0.169877,0.351473,1.67103
"44158",0.378683,-0.0670051,0.357927,1.70797
"44159",0.353457,-0.174095,0.358267,1.72478
"44160",0.364833,-0.241931,0.34809,1.80166
"44161",0.365451,-0.0641448,0.34493,1.82603
"44162",0.367458,-0.219145,0.341495,1.8413
"44163",0.354968,-0.246642,0.325211,1.90992
"44164",0.367273,-0.11002,0.339212,1.89861
"44165",0.385354,-0.0656106,0.334081,1.7205
"44166",0.401084,-0.143536,0.333638,1.74422
"44167",0.323205,-0.294031,0.336707,1.77098
"44168",0.316291,-0.260508,0.339605,1.78383
"44169",0.321496,-0.137247,0.340419,1.81176
"44170",0.320352,-0.015629,0.332842,1.80768
"44171",0.391148,-0.0105769,0.340668,1.82002
"44172",0.398587,-0.0349808,0.331558,1.75246
"44173",0.402429,0.110628,0.327135,1.83813
"44174",0.389164,-0.0687266,0.324562,1.81857
"44175",0.372276,-0.0286639,0.32637,1.82381
"44176",0.360944,-0.174379,0.299202,1.8858
"44177",0.397425,-0.123656,0.320561,1.8744
"44178",0.376772,-0.114876,0.307389,1.87664
"44179",0.391315,-0.0664073,0.323685,1.93499
"44180",0.434736,-0.0411842,0.322348,1.78897
"44181",0.440083,-0.0568789,0.340146,1.75088
"44182",0.431718,-0.0900572,0.325561,1.77313
"44183",0.425214,0.000572174,0.352871,1.87669
"44184",0.440461,-0.0291323,0.343847,1.78628
"44185",0.42955,-0.058273,0.342076,1.78881
"44186",0.422388,0.0168622,0.341192,1.75138
"44187",0.469071,0.165406,0.333846,1.81928
"44188",0.479222,0.0762037,0.325138,1.80129
"44189",0.467141,0.0609895,0.324498,1.80485
"44190",0.457533,0.0365191,0.328325,1.62697
"44191",0.443984,0.126565,0.327659,1.62531
"44192",0.432876,0.0754574,0.371118,1.65812
"44193",0.403977,-0.167172,0.358455,1.67999
"44194",0.375811,-0.116636,0.327371,1.72121
"44195",0.419684,-0.139934,0.324537,1.79894
"44196",0.477657,-0.106609,0.302525,1.83253
"44197",0.419876,-0.0270594,0.315178,1.84804
"44198",0.453739,-0.100358,0.297642,1.89854
"44199",0.396753,-0.0696965,0.296502,1.83703
"44200",0.428747,-0.0820423,0.325797,1.67551
"44201",0.435622,-0.0850364,0.322896,1.72785
"44202",0.448606,0.0489278,0.320593,1.69611
"44203",0.431968,-0.000851483,0.302575,1.67144
"44204",0.410008,0.0576026,0.316033,1.74128
"44205",0.425662,0.0304865,0.308836,1.6373
"44206",0.395697,0.00794944,0.334966,1.64206
"44207",0.377352,0.145222,0.354872,1.53442
"44208",0.484351,0.108024,0.355662,1.67277
"44209",0.474587,0.106004,0.34745,1.6789
"44210",0.483577,0.0272425,0.35481,1.64064
"44211",0.472232,0.0357575,0.345844,1.63422
"44212",0.496508,0.0705195,0.365277,1.64183
"44213",0.564651,0.0746442,0.375148,1.78581
"44214",0.544881,0.0716273,0.364638,1.75914
"44215",0.554986,0.0699778,0.364925,1.64435
"44216",0.493406,0.000416498,0.347249,1.58447
"44217",0.484866,0.152591,0.334026,1.66865
"44218",0.542571,0.123115,0.334576,1.65858
"44219",0.53148,0.142167,0.340356,1.6121
"44220",0.576142,0.0844586,0.350068,1.57922
"44221",0.513318,0.0355544,0.340186,1.68323
"44222",0.4887,0.0452344,0.335737,1.68006
"44223",0.450532,-0.0246854,0.302614,1.84052
"44224",0.36006,-0.0819237,0.290411,1.91644
"44225",0.366789,-0.0495087,0.299666,1.95899
"44226",0.363855,-0.193094,0.287773,1.88028
"44227",0.348542,-0.205754,0.291505,1.799
"44228",0.37007,-0.105754,0.282187,1.80664
"44229",0.387125,-0.0701883,0.284901,1.88315
"44230",0.402958,-0.146497,0.278763,1.93677
"44231",0.373644,-0.0541079,0.284503,1.95767
"44232",0.37175,-0.142047,0.299874,1.73933
"44233",0.374815,-0.217118,0.296702,2.05121
"44234",0.37619,-0.141677,0.291317,2.04472
"44235",0.386609,-0.0622015,0.288669,1.88845
"44236",0.404954,0.184301,0.283709,1.96825
"44237",0.415369,0.145927,0.280913,1.96839
"44238",0.440807,0.00405598,0.28547,1.8463
"44239",0.448317,0.0489811,0.298279,1.72039
"44240",0.44695,0.0408307,0.283844,1.74226
"44241",0.460592,0.0896524,0.298964,1.81237
"44242",0.464933,0.00744164,0.302318,1.69976
"44243",0.468775,0.0778038,0.292647,1.6552
"44244",0.476122,0.00160958,0.300295,1.6273
"44245",0.4057,-0.129942,0.298422,1.78196
"44246",0.356209,-0.105906,0.285328,1.76902
"44247",0.438507,-0.0768508,0.299681,1.73049
"44248",0.438387,-0.0843489,0.311886,1.78236
"44249",0.399974,-0.0523846,0.282953,1.79901
"44250",0.394754,-0.1442,0.30413,1.78142
"44251",0.374774,-0.107273,0.304442,1.6857
"44252",0.376916,-0.188793,0.296765,1.77996
"44253",0.34943,-0.193906,0.284857,1.79025
"44254",0.357783,-0.149214,0.318287,1.77398
"44255",0.324147,-0.298543,0.331063,1.75918
"44256",0.331823,-0.289977,0.319716,1.84021
"44257",0.340031,-0.265837,0.304317,1.87954
"44258",0.358718,-0.245118,0.306861,1.79345
"44259",0.365316,-0.277162,0.309386,1.95334
"44260",0.340671,-0.297501,0.305134,1.91596
"44261",0.38412,-0.263801,0.308202,1.79278
"44262",0.386021,-0.199062,0.319269,1.66904
"44263",0.379981,-0.20583,0.319721,1.79429
"44264",0.351699,-0.184291,0.300182,1.80893
"44265",0.371345,-0.135106,0.291024,1.7652
"44266",0.385145,-0.155781,0.307286,1.70748
"44267",0.341031,-0.194776,0.304857,1.87014
"44268",0.345167,-0.139255,0.301585,1.81974
"44269",0.358002,-0.169129,0.292313,1.82192
"44270",0.3788,-0.0706584,0.293377,1.79482
"44271",0.40811,0.068837,0.297215,1.74083
"44272",0.413999,0.0320359,0.284444,1.75348
"44273",0.342786,-0.185331,0.288401,1.78037
"44274",0.353179,-0.195245,0.296213,1.66268
"44275",0.429363,0.0220476,0.305425,1.70799
"44276",0.430515,0.043134,0.302858,1.72075
"44277",0.422458,0.0211845,0.305369,1.84089
"44278",0.422971,0.012419,0.304415,1.58952
"44279",0.426458,0.0468222,0.353085,1.48593
"44280",0.371044,0.00208625,0.35692,1.49488
"44281",0.364084,-0.0440021,0.346947,1.53246
"44282",0.337365,-0.078376,0.337678,1.53535
"44283",0.363244,-0.0620108,0.346077,1.5585
"44284",0.358512,-0.116952,0.345616,1.56652
"44285",0.385464,-0.0045904,0.318371,1.60816
"44286",0.408973,-0.0501274,0.325612,1.6293
"44287",0.439972,-0.0153634,0.322036,1.65403
"44288",0.503319,0.0611474,0.325065,1.7017
"44289",0.503672,0.0606639,0.308733,1.69338
"44290",0.476705,0.0282911,0.305557,1.72038
"44291",0.514003,0.125059,0.305131,1.65889
"44292",0.536835,0.141039,0.311338,1.61219
"44293",0.56745,0.139825,0.317524,1.76624
"44294",0.54049,0.0986636,0.284465,1.69553
"44295",0.505689,0.0764944,0.312424,1.75632
"44296",0.472566,0.0566818,0.298238,1.85941
"44297",0.536394,0.0606807,0.292034,1.87001
"44298",0.532732,0.0862667,0.309401,1.79786
"44299",0.554277,0.0772028,0.312131,1.83806
"44300",0.525493,0.163433,0.31956,1.68347
"44301",0.520727,0.220636,0.331283,1.649
"44302",0.501577,0.0741269,0.334291,1.66004
"44303",0.492791,0.0202966,0.344978,1.69882
"44304",0.491377,0.129772,0.322158,1.87741
"44305",0.475711,0.103432,0.306572,1.88836
"44306",0.482404,0.0727714,0.31415,1.89503
"44307",0.495043,0.0752071,0.319604,1.83024
"44308",0.48054,0.0892904,0.319608,1.8505
"44309",0.492008,0.0613845,0.309491,1.91595
"44310",0.375095,0.0397678,0.318186,1.8334
"44311",0.43163,0.161223,0.327213,1.89181
"44312",0.451247,0.119462,0.316261,1.89621
"44313",0.485091,0.123554,0.297681,1.82156
"44314",0.479549,0.158215,0.313506,1.84022
"44315",0.493467,0.12521,0.305504,1.59688
"44316",0.581242,0.0980281,0.309331,1.70679
"44317",0.581274,0.104638,0.315906,1.67699
"44318",0.50611,0.0554387,0.32425,1.67725
"44319",0.476359,0.0363675,0.321376,1.87042
"44320",0.470296,0.102332,0.306724,1.72618
"44321",0.526335,0.136668,0.307854,1.74234
"44322",0.506726,-0.00521826,0.304921,1.76908
"44323",0.434668,-0.0100478,0.324754,1.66708
"44324",0.420105,-0.0553974,0.323688,1.6628
"44325",0.451846,0.00281901,0.346796,1.7128
"44326",0.445329,0.0566821,0.330646,1.61
"44327",0.497515,0.0703369,0.33265,1.66278
"44328",0.437244,-0.0177117,0.333946,1.65971
"44329",0.45299,0.0134576,0.331991,1.69554
"44330",0.439141,-0.0264807,0.350138,1.74614
"44331",0.49431,-0.128151,0.342235,1.82743
"44332",0.458042,-0.146239,0.352316,1.78459
"44333",0.410119,-0.0670165,0.355995,1.77375
"44334",0.408329,-0.0720141,0.303944,1.73119
"44335",0.391102,-0.0636576,0.3017,1.75209
"44336",0.40361,-0.0289987,0.346351,1.66026
"44337",0.433341,-0.0421505,0.34837,1.76396
"44338",0.401229,-0.00173502,0.349895,1.62641
"44339",0.467099,0.0829287,0.340176,1.5547
"44340",0.474803,0.196324,0.333816,1.89472
"44341",0.500458,0.132916,0.336193,1.81173
"44342",0.442365,-0.0540609,0.344961,1.8035
"44343",0.417713,0.0392638,0.360992,1.76084
"44344",0.416412,0.00992628,0.353311,1.68728
"44345",0.485673,0.0306203,0.334997,1.66201
"44346",0.45911,0.0392006,0.368183,1.6753
"44347",0.438293,0.13533,0.369298,1.65801
"44348",0.444015,0.100302,0.366826,1.6927
"44349",0.456874,0.0238916,0.347354,1.6672
"44350",0.472903,-0.0137703,0.349851,1.72384
"44351",0.450429,-0.0137171,0.364809,1.59947
"44352",0.485278,0.0831277,0.366255,1.6051
"44353",0.470391,0.0837699,0.36039,1.59711
"44354",0.502068,0.0905694,0.355856,1.63331
"44355",0.506421,0.102555,0.342447,1.71346
"44356",0.51802,0.0488121,0.348021,1.65876
"44357",0.471126,0.0449883,0.354188,1.68794
"44358",0.44736,0.040269,0.356967,1.69541
"44359",0.459514,-0.00819141,0.337781,1.68876
"44360",0.441191,0.0439248,0.357653,1.67812
"44361",0.482388,-0.0331413,0.341481,1.76812
"44362",0.49656,-0.0297146,0.336711,1.75319
"44363",0.449567,-0.00762137,0.346195,1.71759
"44364",0.463043,0.0165256,0.36421,1.58448
"44365",0.498801,-0.00882792,0.344441,1.5174
"44366",0.487599,-0.0472836,0.364467,1.53403
"44367",0.492543,-0.00928877,0.364664,1.51976
"44368",0.49182,0.0331025,0.349499,1.50239
"44369",0.510824,-0.0421034,0.364965,1.49488
"44370",0.515912,-0.129727,0.361565,1.6636
"44371",0.525988,-0.0727764,0.377896,1.69124
"44372",0.559133,0.00661387,0.378097,1.64556
"44373",0.477288,-0.135413,0.38096,1.66124
"44374",0.449187,-0.183729,0.391782,1.61102
"44375",0.355341,-0.322049,0.4191,1.6021
"44376",0.371517,-0.303879,0.427562,1.5479
"44377",0.353178,-0.228205,0.400925,1.49975
"44378",0.368318,-0.174047,0.404331,1.64557
"44379",0.366597,-0.167461,0.40713,1.6706
"44380",0.36891,-0.212991,0.383751,1.64041
"44381",0.358069,-0.194504,0.383944,1.60428
"44382",0.403613,-0.15823,0.378592,1.66888
"44383",0.415362,-0.0970837,0.39607,1.59311
"44384",0.416254,-0.121944,0.399223,1.53164
"44385",0.406953,-0.104677,0.37077,1.6078
"44386",0.419185,-0.0898459,0.367984,1.61961
"44387",0.368175,-0.0366981,0.367374,1.70716
"44388",0.432645,-0.0616423,0.361326,1.58964
"44389",0.397247,-0.0974187,0.370655,1.53141
"44390",0.382622,-0.100682,0.372564,1.60075
"44391",0.338697,-0.119639,0.371661,1.56118
"44392",0.388684,-0.17616,0.363457,1.59746
"44393",0.383458,-0.282196,0.361168,1.78308
"44394",0.381949,-0.180319,0.372731,1.79655
"44395",0.404335,-0.155728,0.373178,1.75803
"44396",0.384944,-0.174157,0.367655,1.65626
"44397",0.387346,-0.348849,0.381131,1.69776
"44398",0.364959,-0.364272,0.356436,1.69997
"44399",0.349405,-0.306588,0.376122,1.67602
"44400",0.331833,-0.153589,0.376846,1.71653
"44401",0.353914,-0.142602,0.376188,1.66259
"44402",0.391876,0.0994621,0.37945,1.69839
"44403",0.420732,-0.193695,0.375497,1.68217
"44404",0.416895,-0.177903,0.354649,1.76121
"44405",0.426666,-0.0952409,0.355502,1.76466
"44406",0.410547,-0.0971887,0.333625,1.76768
"44407",0.415556,0.0558179,0.324031,1.60163
"44408",0.407315,0.104583,0.330134,1.58658
"44409",0.449714,0.0754814,0.331265,1.64651
"44410",0.482174,0.0779675,0.346973,1.66556
"44411",0.498896,0.0627056,0.347615,1.63183
"44412",0.558003,-0.0098887,0.343019,1.75217
"44413",0.598641,0.0782793,0.339208,1.42077
"44414",0.593057,0.0378913,0.386567,1.49715
"44415",0.565816,0.0673418,0.377097,1.54577
"44416",0.543044,0.113298,0.372324,1.54878
"44417",0.527915,0.0637618,0.385381,1.50112
"44418",0.466088,0.0497744,0.367116,1.52806
"44419",0.457209,0.0898013,0.364333,1.63275
"44420",0.514823,-0.108422,0.358303,1.57196
"44421",0.466854,-0.0893355,0.34414,1.86742
"44422",0.475722,-0.10699,0.322499,1.8501
"44423",0.456106,-0.0532339,0.305519,1.88413
"44424",0.432018,-0.0165939,0.307399,1.86236
"44425",0.431809,0.0313783,0.314443,1.87891
"44426",0.459624,-0.0210377,0.325709,1.68619
"44427",0.429778,0.0370008,0.325192,1.65212
"44428",0.468372,0.0171328,0.354664,1.72681
"44429",0.507196,0.0813427,0.35557,1.71008
"44430",0.50625,0.156053,0.32326,1.73065
"44431",0.491066,0.114489,0.31836,1.70606
"44432",0.453029,0.0637233,0.321773,1.75388
"44433",0.461689,0.1561,0.322793,1.6916
"44434",0.442428,0.134979,0.320114,1.73084
"44435",0.427448,0.0351736,0.30028,1.7577
"44436",0.441136,0.080592,0.311394,1.77819
"44437",0.433961,0.0777277,0.319793,1.78527
"44438",0.418118,0.0720297,0.304801,1.81289
"44439",0.546798,0.0910599,0.281736,1.72218
"44440",0.549336,0.0792608,0.292459,1.80965
"44441",0.540367,0.0894334,0.272175,1.76411
"44442",0.446161,0.0317827,0.30444,1.71471
"44443",0.513477,0.113327,0.302026,1.79896
"44444",0.526489,0.0963568,0.308134,1.71563
"44445",0.560723,0.000404539,0.314333,1.63058
"44446",0.464508,0.0285742,0.306094,1.6397
"44447",0.469777,-0.0373215,0.301778,1.6217
"44448",0.494233,0.0170955,0.309581,1.64354
"44449",0.466029,0.0330817,0.316921,1.75925
"44450",0.485097,-0.0880884,0.326546,1.73179
"44451",0.478316,-0.0806008,0.328961,1.66797
"44452",0.457442,-0.0042037,0.32787,1.69262
"44453",0.392654,0.0842362,0.320758,1.64425
"44454",0.435319,0.0730443,0.326354,1.72449
"44455",0.54731,0.0366767,0.308509,1.7225
"44456",0.453894,-0.0484968,0.296229,1.9028
"44457",0.466787,-0.00245127,0.320419,1.85794
"44458",0.449208,-0.062237,0.325566,1.81744
"44459",0.440865,-0.0441219,0.304145,1.7659
"44460",0.380554,-0.112518,0.298471,1.80136
"44461",0.391796,0.0846778,0.306402,1.78647
"44462",0.42577,0.133676,0.312681,1.83366
"44463",0.463186,0.0965137,0.324225,1.86922
"44464",0.472298,0.0381927,0.31827,1.85434
"44465",0.494394,0.208297,0.303117,1.79034
"44466",0.511604,0.205169,0.3056,1.83762
"44467",0.476847,0.0735307,0.310362,1.79625
"44468",0.392171,0.0402588,0.311322,1.8051
"44469",0.40408,0.135889,0.314714,1.78952
"44470",0.453807,0.0741911,0.304892,1.82474
"44471",0.463661,-0.0943317,0.290015,1.83924
"44472",0.376312,-0.133524,0.287367,1.89593
"44473",0.383945,-0.179545,0.289589,1.78304
"44474",0.39217,-0.186724,0.292322,1.68616
"44475",0.338019,-0.216506,0.311659,1.71416
"44476",0.33814,-0.253941,0.342582,1.69244
"44477",0.331268,-0.116931,0.318443,1.69102
"44478",0.370372,-0.168543,0.315192,1.60967
"44479",0.346971,-0.157914,0.362616,1.62033
"44480",0.33965,-0.190006,0.359266,1.6021
"44481",0.346669,-0.0864476,0.350035,1.67238
"44482",0.383483,-0.0366304,0.365003,1.68451
"44483",0.382146,0.00226692,0.337429,1.79752
"44484",0.428059,-0.00551409,0.336428,1.73047
"44485",0.422487,0.0562993,0.346158,1.78685
"44486",0.424366,-0.021843,0.359648,1.80379
"44487",0.389691,-0.0552771,0.375335,1.74259
"44488",0.383912,-0.10067,0.372376,1.59594
"44489",0.371033,-0.00926276,0.375453,1.60906
"44490",0.373785,0.0233652,0.357566,1.63466
"44491",0.384404,-0.0809501,0.359442,1.6302
"44492",0.379111,-0.267574,0.342675,1.76721
"44493",0.379647,-0.210647,0.34821,1.69525
"44494",0.353231,-0.334023,0.33704,1.73157
"44495",0.338052,-0.364588,0.329182,1.75279
"44496",0.34025,-0.143404,0.33864,1.65929
"44497",0.364021,-0.16635,0.323252,1.64966
"44498",0.350036,-0.179307,0.305067,1.72497
"44499",0.356089,-0.23386,0.311911,1.78202
"44500",0.348278,-0.267529,0.30517,1.69192
"44501",0.350118,-0.263696,0.294397,1.81766
"44502",0.356658,-0.172229,0.288757,1.81164
"44503",0.347401,-0.275108,0.295151,1.79172
"44504",0.384913,-0.26304,0.333148,1.7937
"44505",0.394845,-0.0745795,0.288789,2.01505
"44506",0.459354,-0.0211486,0.300693,1.76009
"44507",0.443519,0.00374144,0.299035,1.76234
"44508",0.404363,-0.0451283,0.315195,1.81603
"44509",0.407089,-0.172278,0.304729,1.80599
"44510",0.349806,-0.231321,0.306192,1.74654
"44511",0.335234,-0.236067,0.307149,1.86722
"44512",0.344804,-0.351273,0.291433,1.83292
"44513",0.32609,-0.351316,0.265602,1.79644
"44514",0.328177,-0.127037,0.269726,1.781
"44515",0.367538,-0.204882,0.296799,1.83328
"44516",0.37676,-0.254855,0.324752,1.80474
"44517",0.3633,-0.422829,0.295732,1.70118
"44518",0.337587,-0.400882,0.318206,1.63939
"44519",0.327304,-0.409495,0.331203,1.68817
"44520",0.323697,-0.355064,0.311437,1.6461
"44521",0.358291,-0.364753,0.318064,1.68174
"44522",0.357045,-0.294751,0.326361,1.63798
"44523",0.358443,-0.25911,0.299323,1.82735
"44524",0.356324,-0.0745076,0.297248,1.81366
"44525",0.427424,-0.0534491,0.26822,1.8461
"44526",0.424166,-0.217602,0.26982,1.87167
"44527",0.383896,-0.115991,0.271821,1.95872
"44528",0.394104,-0.0656601,0.292793,1.72187
"44529",0.430018,0.0645831,0.289878,1.72923
"44530",0.468345,0.0306665,0.285695,1.73262
"44531",0.48242,-0.0566576,0.280391,1.85874
"44532",0.46321,-0.0352761,0.281066,1.86965
"44533",0.435719,-0.0548301,0.273478,1.84682
"44534",0.401627,-0.144232,0.272378,1.84484
"44535",0.394889,-0.190599,0.271717,1.93576
"44536",0.375525,-0.236705,0.28923,1.71434
"44537",0.368425,-0.270064,0.292099,1.68817
"44538",0.367504,-0.315924,0.296381,1.66329
"44539",0.323692,-0.289942,0.285335,1.74978
"44540",0.296333,-0.282154,0.291858,1.92009
"44541",0.366242,-0.0791502,0.284442,1.90114
"44542",0.360814,-0.118794,0.282511,1.79639
"44543",0.365586,-0.143233,0.29903,1.82236
"44544",0.380693,-0.101239,0.303703,1.81682
"44545",0.362627,-0.100731,0.31298,1.79606
"44546",0.359758,-0.109264,0.297236,1.74505
"44547",0.387424,-0.0683132,0.306754,1.7305
"44548",0.384839,-0.211951,0.334687,1.73621
"44549",0.381493,-0.229114,0.338167,1.73011
"44550",0.392805,-0.177616,0.327764,1.80873
"44551",0.400305,-0.193133,0.327527,1.80187
"44552",0.384923,-0.207785,0.291038,1.78282
"44553",0.379263,-0.192064,0.28076,1.86407
"44554",0.402962,-0.130418,0.314343,1.70036
"44555",0.404019,-0.0536892,0.336282,1.64566
"44556",0.416983,-0.0307735,0.324633,1.71884
"44557",0.453815,-0.0643562,0.320315,1.70834
"44558",0.429169,-0.0465396,0.312525,1.71882
"44559",0.463377,-0.013795,0.31352,1.7284
"44560",0.482179,-0.0399417,0.329956,1.71475
"44561",0.424994,0.00246677,0.33144,1.71847
"44562",0.417357,-0.0450308,0.326033,1.71346
"44563",0.414546,0.0610416,0.362772,1.71722
"44564",0.406189,0.042047,0.363502,1.59768
"44565",0.403677,0.0167477,0.336326,1.67849
"44566",0.426296,-0.0397601,0.335338,1.59994
"44567",0.406959,0.0320178,0.350262,1.61091
"44568",0.415071,-0.0888004,0.330683,1.66446
"44569",0.413815,0.0846266,0.324191,1.67965
"44570",0.402364,-0.0466258,0.310423,1.7895
"44571",0.406691,-0.0542179,0.312668,1.66884
"44572",0.366759,-0.103315,0.3142,1.60544
"44573",0.38943,-0.129401,0.306741,1.64448
"44574",0.377416,-0.129428,0.290995,1.63338
"44575",0.36736,-0.14232,0.31332,1.75088
"44576",0.35042,-0.268061,0.30848,1.89696
"44577",0.336072,-0.334339,0.302783,1.90678
"44578",0.360766,-0.217226,0.307712,1.85098
"44579",0.392341,-0.0569155,0.320937,1.75744
"44580",0.436575,-0.118298,0.320157,1.59845
"44581",0.417596,-0.118626,0.321535,1.62701
"44582",0.400757,-0.142383,0.350297,1.60588
"44583",0.455579,-0.126896,0.341906,1.61852
"44584",0.440525,-0.164505,0.350057,1.61482
"44585",0.451819,-0.171198,0.339889,1.61731
"44586",0.452843,0.0252086,0.341872,1.79094
"44587",0.472735,0.043227,0.311032,1.73909
"44588",0.472744,0.0579976,0.301658,1.7212
"44589",0.471338,0.106762,0.303373,1.75768
"44590",0.464986,0.0459436,0.298118,1.664
"44591",0.403732,-0.0233349,0.304699,1.63595
"44592",0.413315,0.0939874,0.312778,1.61363
"44593",0.432682,0.0836265,0.316412,1.6207
"44594",0.44985,-0.0634741,0.316832,1.74828
"44595",0.435642,-0.0794355,0.317558,1.84543
"44596",0.425125,-0.0474872,0.319148,1.70354
"44597",0.422637,0.194617,0.32593,1.72269
"44598",0.499064,0.172058,0.329816,1.66572
"44599",0.488776,-0.0161611,0.317381,1.6591
"44600",0.467629,0.0739175,0.310851,1.74005
"44601",0.420253,-0.00864843,0.311175,1.78769
"44602",0.429641,-0.0291741,0.307586,1.56509
"44603",0.412368,-0.0333433,0.3147,1.66217
"44604",0.428939,0.0464429,0.265425,1.63075
"44605",0.464034,-0.00135701,0.265292,1.84162
"44606",0.466647,-0.0752332,0.266461,2.00971
"44607",0.47715,0.0457757,0.261833,1.90456
"44608",0.444898,-0.0411824,0.262258,1.78531
"44609",0.436816,0.0305111,0.260142,1.82632
"44610",0.43762,0.0455209,0.276682,1.84284
"44611",0.430873,0.100477,0.277272,1.87809
"44612",0.449567,0.102044,0.288993,1.82114
